sex,age,field,language,education,paranormal,toss.K,toss.RT,grid.K,grid.RT,guess.K,guess.RT,roll.K,roll.RT,spot.K,spot.RT,K,toss,guess,roll,spot,grid,RT
male,29.49041096,other,french,5,0,-0.097475919,10.3,-0.688451355,11.3,2.151460252,10.8,1.51570639,5.9,2.244683152,11.5,1.025184504,1.01111E+11,4315224351,5112364216,5483267195,100011111,49.8
female,43.9369863,other,french,4,0,0.374697463,26.5,-0.688451355,13.9,0.28456666,34.5,1.133788314,20.9,0.810650693,32.6,0.383050355,1001110100,5343415452,2562123452,1989723215,110110101,128.4
male,65.10958904,science,french,7,3,1.532668597,27.9,-0.048061521,25.6,0.107375533,21.2,-2.273285936,19,2.04293717,19.1,0.272326769,1110111000,1114551423,1152236666,5869324586,111,112.8
female,47.38082192,other,french,6,0,-1.017200871,23.9,0.446237926,21.4,2.201475302,26.2,1.114829206,28.7,0.960886479,18.3,0.741245609,1001101101,2315442513,5144216533,5742536188,100100101,118.5
male,47.2109589,science,french,6,0,-0.251212237,22.8,1.036960055,48,0.388418917,18.8,1.415805627,21.2,1.143711295,15.8,0.746736731,1011110100,5232453345,3265311526,8364585796,10101110,126.6
female,67.32328767,science,french,7,0,0.534461914,19.9,1.336502127,17.5,-4.448539003,22.8,0.617341634,15.7,2.171391676,11,0.04223167,1111101,2312222221,1542234542,7541862375,1011101,86.9
female,41.43835616,humanities,french,6,0,-1.283928445,28.1,-0.688451355,17.5,0.206229486,26,-0.815757057,13.3,1.442481497,13.6,-0.227885175,1.101E+11,1455341534,6665231141,7845792167,111110001,98.5
female,32.34246575,science,french,6,0,-1.010668449,17.5,0.35618483,17.9,1.253547947,49.9,0.388489608,37.3,1.628205142,39.3,0.523151816,1000010111,3532241543,6246333412,9652158679,101011100,161.9
male,61.62739726,0,french,0,0,0.41979586,8.4,1.336502127,4.7,1.873591298,14.6,1.851188679,9,0.040621313,8.8,1.104339855,110111010,5452331254,1566342516,5694185856,110100010,45.5
male,43.78356164,science,french,6,0,0.841993082,4.8,0.145914825,3.6,0.249945754,14.7,0.52957249,5.1,-15.15284495,5.3,-2.677083761,10001011001,3254312323,5215632163,8888888888,101001110,33.5
male,10.41369863,0,french,1,0,0.483568302,52.6,-0.596190895,64.1,0.507145898,22.2,1.875353555,30.8,2.244683152,30.4,0.902912002,11000110101,2532231423,5136462543,5371649825,100101011,200.1
female,65.52054795,humanities,french,7,5,1.060495216,10.4,0.35618483,25.8,-0.944464146,12.3,2.178196446,7.7,0.681080804,8.8,0.66629863,10011100001,4154322225,1654253641,8567432414,1101010,65
male,39.20821918,other,french,6,0,1.030186475,20.1,0.35618483,25.6,0.655714839,30.7,0.602595751,11.2,1.133802286,31.8,0.755696836,101101110,3431124554,2663531165,2565374528,10001110,119.4
male,57.56712329,science,french,6,0,-1.802244866,23.5,-0.252960072,5.9,0.807131588,35.7,1.904085974,17.3,-15.15284495,12.6,-2.899366466,100010001,3431453123,5213546215,6666666666,10100010,95
female,27.33972603,science,french,6,0,-0.742566418,13.2,0.145914825,24,-9.982032341,20.3,1.692840493,11,1.043128023,8.3,-1.568543084,10010111101,3333333333,1535264512,5654714896,10110001,76.8
male,50.53150685,0,french,3,0,1.347181894,6.8,-3.040965737,7.7,-0.039574842,7.3,-1.388592434,9,-0.497713679,13.5,-0.72393296,11000010011,3422233451,2525553261,5265711132,0,44.3
female,55.64109589,0,french,3,0,-1.256703796,13.1,-0.956960541,15.6,-0.081640782,33.8,-0.478954473,17.7,1.606568176,11.5,-0.233538283,1000110111,4335543243,2254226515,4517463985,111001110,91.7
female,24.72328767,humanities,french,6,3,0.891969241,8.1,1.336502127,17.7,1.046985631,10.4,1.032567577,9,1.480635055,11.7,1.157731926,11100101001,2355312234,4522634456,4236257489,10100110,56.9
male,28.29589041,science,french,6,1,-0.114916696,4.3,1.036960055,14.5,1.001434082,26.7,1.36137736,7.2,1.27226693,9,0.911424346,10110100010,1335231455,5462513543,7319867574,11101010,61.7
male,57.25479452,science,french,6,0,-0.197501391,7.5,1.036960055,10.4,1.806800135,13.2,1.851188679,7.9,2.244683152,8.3,1.348426126,1001000110,5241235425,1532641243,4562398714,1010101,47.3
male,36.04931507,science,french,6,0,-4.415494561,4.6,-3.040965737,6.2,1.293750307,8,-5.05939411,8.5,1.682939824,12,-1.907832855,0,3421232145,2525225225,4236519542,0,39.3
female,41.61369863,humanities,french,6,3,-0.693076878,9.1,-3.040965737,8.6,0.566350116,17.5,-0.904732356,18.7,1.492479455,15.2,-0.51598908,1.11111E+11,5325453214,4354351612,5317854698,0,69.1
male,53.62191781,0,french,3,1,-0.693076878,33.7,-0.729549989,26.5,-6.061145726,42.2,1.224994156,94.5,1.925838252,8.7,-0.866588037,1.11111E+11,4213333333,2314461252,8564793214,100111001,205.6
female,51.54246575,humanities,french,4,0,1.347181894,6.5,-0.596190895,21.6,-0.457988927,18.4,0.184709969,11.6,-15.15284495,8.6,-2.935026583,11000010011,3444511544,2554266365,8888888888,11001110,66.7
female,51.08219178,0,german,3,1,0.500223415,16.4,1.466399166,18.3,1.672537094,26.6,0.993188955,20.7,1.235991372,13.2,1.173668,11001001110,2435421234,2124235164,2534589657,1110001,95.2
male,47.70410959,0,french,3,0,0.225944088,17.8,0.145914825,13.9,1.697338515,15.2,0.683107553,13.2,-15.15284495,7.1,-2.480107995,1.00111E+11,5342312544,2665352514,5555555555,101001110,67.2
male,25.20821918,0,french,3,4,0.972396797,30.7,1.773448729,44.9,0.876071159,34.3,-0.004679131,34.2,2.143107142,16.9,1.152068939,1011110110,2411345413,2522654164,2437816529,101110000,161
male,71.63561644,humanities,french,5,1,-1.256703796,39.3,-2.023993528,27.6,1.225045738,31.4,-0.205561194,28,1.765812122,14.6,-0.099080131,1.11E+11,4325551423,2636142626,5294835614,100000,140.9
male,9.356164384,0,french,1,1,1.266754339,42.2,-3.040965737,24.6,1.758794611,45.1,1.650717197,23.9,2.244683152,24.6,0.775996712,11010100011,3452121435,2563641623,5326174895,0,160.4
male,27.0630137,science,french,6,0,0.866643444,12.1,0.35618483,13.1,-0.734641593,12.9,0.923763871,13.9,2.141168,9.2,0.71062371,10011100010,2453413434,5453126525,5428931465,110001010,61.2
female,52.67671233,science,french,6,5,-0.420979762,7.9,1.773448729,13.3,1.110221617,16.5,1.454309986,16.5,1.922469921,10.7,1.167894098,11111,3423513344,5523642512,8657423659,110101100,64.9
female,42.10136986,science,french,6,1,1.060495216,13,0.145914825,13.4,0.909120156,15.6,1.998449417,12.7,1.713662116,15,1.165528346,11010001011,3245453421,1532365241,5263468715,11100101,69.7
female,26.90684932,science,french,4,4,-1.674032116,16.1,-0.179909136,5.6,2.110020704,12.4,1.773537787,11.7,2.244683152,7.3,0.854860078,110110110,3224153421,1522416325,5426398175,11001100,53.1
male,44.53150685,science,french,4,0,0.108783204,10.4,-0.179909136,14.6,-1.130258499,19.5,0.78518009,13.7,2.066146633,19.3,0.329988459,1.00011E+11,3411555541,5224315166,6527341625,11110100,77.5
male,32.26027397,science,english,5,4,0.685710118,9.6,-3.040965737,10.5,1.559462675,17,1.386894363,7.9,0.460704665,9.5,0.210361217,10110111,2341523245,5512462352,5452317238,0,54.5
female,19.97808219,science,french,4,0,0.918008535,8,1.336502127,7.9,1.692341555,13.2,2.426211157,5.4,2.171391676,5.1,1.70889101,1100100001,2415324513,6251436152,8417963284,10001011,39.6
male,56.05479452,science,french,7,0,-0.590539089,8.7,0.446237926,7.1,1.52819509,6.6,-0.293096356,10.1,-0.375041346,8.3,0.143151245,1.10101E+11,3421352433,4351435244,8655254824,10011011,40.8
,37.60821918,0,other,0,NA,0.467207985,14.7,0.089538752,30.8,0.736635094,18.7,1.057191836,15.4,0.621441118,9.8,0.594402957,1101100010,3425445251,2535426651,6422835141,1101000,89.4
male,45.84383562,science,french,5,2,0.817983063,15.3,0.145914825,11.1,1.463542079,20.3,0.712775599,11.7,1.28286026,9.9,0.884615165,110111001,2534133244,5221146335,5562489561,11100101,68.3
male,25.19452055,science,french,6,0,0.665394272,15.1,1.821416993,7.9,0.963165217,24.7,1.67865744,15.6,2.143107142,12.1,1.454348213,11100110100,2452341221,1545316254,4867239518,10001101,75.4
male,34.15890411,science,french,6,0,-1.283928445,20,0.20659518,49,0.734184358,46.4,0.421012523,16.5,0.850503767,13,0.185673476,1.101E+11,4232534254,2125426323,2647145734,101001100,144.9
male,21.28767123,other,french,5,1,-0.21316844,15.8,1.773448729,21.7,1.146310183,27.8,1.204761889,19,1.462759127,11.4,1.074822297,1001110101,2453111423,4216341533,5143962852,100010110,95.7
female,19.38082192,science,french,4,2,0.451132209,31.3,0.189437849,18.1,0.562033833,20.1,1.253302059,18.7,1.077592846,8.8,0.706699759,11100111001,2354523512,5133423164,8636541598,100001010,97
male,40.1369863,0,french,0,0,-0.526397725,10.8,1.773448729,11.7,1.037751224,10.6,1.235221527,8.4,1.08943574,7.7,0.921891899,1.00101E+11,3253423524,4216535342,8476219562,10100111,49.2
male,39.69041096,science,french,7,2,-0.693076878,9.4,-1.474774505,17.2,1.823189941,21.4,0.026228993,6.8,1.562551853,10,0.248823881,10111000,3214352134,2356444116,5269314755,10100,64.8
male,44.22191781,science,french,4,0,0.374697463,8.8,1.821416993,18.6,2.076435944,21.8,1.916583573,10.6,0.310626565,8.6,1.299952108,11101001011,1354425143,5113436251,1626368371,10011101,68.4
female,40.28219178,science,french,5,3,-1.283928445,13.9,-0.791814807,26.2,1.785252811,18.9,1.758513675,12.2,0.875563882,11.8,0.468717423,1.101E+11,2314352214,5422163512,5882423615,111001101,83
male,33.35068493,science,spanish,7,0,0.331697441,7.5,0.35618483,8.6,0.590340175,14.3,1.295531744,15.7,1.667487544,10.1,0.848248347,11001110100,3435215321,5351624316,5687364192,11100010,56.2
male,38.63561644,science,french,6,2,0.817983063,8.1,1.821416993,6.2,0.726858796,12.6,-0.285361981,8.1,1.506127949,10.5,0.917404964,1110100110,4315453452,5336355211,9632568723,101100010,45.5
male,48.22739726,humanities,english,5,0,0.451132209,25.1,-3.040965737,17.7,1.890819836,23.7,0.191973962,19.6,1.528277206,12.3,0.204247495,101011100,4355124315,3436543144,7859142574,0,98.4
male,41.66849315,science,french,6,0,0.500223415,16.1,-0.142574845,27,0.092089568,48.3,1.084560433,19.8,1.887173035,14.9,0.684294321,100111110,4511432143,1141365241,8624795841,100011011,126.1
male,27.34520548,humanities,german,4,1,-0.590539089,7.6,0.089538752,12.8,0.390314314,11.7,0.55139466,5.5,1.893948021,6.5,0.466931332,1.10101E+11,3514335121,6522653142,9325487651,11010111,44.1
male,22.14520548,science,french,5,3,-0.123515212,5.6,0.35618483,13,0.409416465,27,1.333562606,10,1.902781659,10.1,0.77568607,100110001,1354322343,2416544216,5168375426,10001110,65.7
male,37.35068493,science,other,7,3,-0.014644373,64.3,-3.040965737,9.4,1.63856501,17.6,-0.553427008,14,-15.15284495,15,-3.424663413,10110011001,4232155431,5542166612,4444444444,111111111,120.3
male,33.38082192,science,french,6,0,0.374697463,9.1,1.036960055,30.2,1.169789616,14.1,0.815229188,13.2,0.685778108,8.9,0.816490886,1011100100,2312432534,2542613326,5865231419,1010101,75.5
male,26.18356164,science,french,6,0,-1.438529766,9.4,0.35618483,18.6,1.316195478,19.5,1.344621973,8.8,1.742176632,10.7,0.664129829,1.01101E+11,2353411453,2451365316,5429638716,1101010,67
female,41.55068493,science,french,7,1,0.374697463,10.6,0.35618483,16.7,1.890819836,16.4,2.109247326,7.7,1.210187229,8.6,1.188227337,1001110100,4521432554,5326614325,5627716453,1101010,60
male,34.86027397,science,french,7,0,1.435280313,12.1,-0.956960541,32.8,0.794269226,20.2,1.143365485,23.3,1.433871833,14,0.769965263,1111101011,2313341453,5143326113,2518677423,1010010,102.4
male,43.59178082,science,french,6,0,-0.693076878,10.4,-0.09938208,8.9,0.329133237,9.3,-0.80035941,10.5,-2.447042857,8.8,-0.742145598,1.11111E+11,3422544423,5655422231,5477732111,1000001,47.9
female,32.54246575,other,french,4,2,-0.79783041,19,-0.252960072,13,1.166410244,11.9,1.924978014,9.8,2.244683152,11.9,0.857056185,1.1011E+11,5423554125,6612346521,5263984175,101010,65.6
male,34.02465753,science,french,6,0,0.626054983,8.1,-0.596190895,3.5,2.083086225,12.7,0.875360523,5.6,0.671229382,9.4,0.731908044,1010011101,4235125314,1521642455,8524597212,110001011,39.3
male,39.72876712,science,french,7,1,1.482692438,5.1,-0.596190895,6.6,0.45440775,8.9,1.904085974,4.4,-4.554426148,7.4,-0.261886176,11000101100,2434521321,1524136521,8888856275,100101011,32.4
male,51.57808219,science,french,6,5,-0.932027047,5.6,-3.040965737,8.9,-1.035637842,15.5,0.87140179,5.8,1.441248606,6.3,-0.539196046,10101101001,4233335122,1536542354,7562849614,0,42.1
male,40.67945205,science,french,6,5,-0.258636645,8.4,0.35618483,10.1,0.305774642,16.1,0.820936252,23.2,1.45832225,10.7,0.536516266,10010111010,2454512433,2535161536,4259811732,11100010,68.5
female,40.29041096,humanities,french,6,5,0.108783204,18.8,1.773448729,13.8,1.385866827,31.2,1.143365485,16.7,2.073961189,13.3,1.297085087,1.00011E+11,5213225314,2315236412,5249863257,110101,93.8
male,5.232876712,0,french,1,0,-1.172615508,62.9,-0.984117278,75,1.385866827,52.7,1.433444761,78.1,-4.233656694,20.9,-0.714215578,1.01011E+11,5421455321,1234563116,9991114447,100100,289.6
female,39.19726027,science,french,5,0,-1.283928445,7.9,0.35618483,9.6,1.484750062,11.9,0.875360523,12.9,1.315966466,7.7,0.549666687,1.101E+11,3243521324,2354516351,5236245879,10101100,50
female,11.17534247,0,french,1,0,-0.420979762,12,0.145914825,33.7,1.624263859,25.5,1.110129461,20,-3.617551102,13.4,-0.231644544,11111,4253142335,5341624623,7799922555,1110010,104.6
female,29.30410959,science,french,7,1,0.534461914,22.1,1.821416993,23.2,0.28456666,28.9,1.253302059,44.6,1.357690376,10.1,1.0502876,1111101,4355512213,2261354164,8136657943,10011101,128.9
male,38.19452055,science,french,6,0,0.794580957,5.5,0.20659518,14.8,-0.069562862,16.1,1.131404271,9.3,0.724395978,8.2,0.557482705,10010000111,2221324355,5524361533,5452682346,1100101,53.9
male,19.1890411,0,french,3,1,-0.205368109,5.8,1.036960055,33,0.835868798,27.4,2.085426695,9,-15.15284495,12.2,-2.279991503,1010110111,4221343315,1563254163,5555555555,1010101,87.4
male,18.16712329,0,french,3,3,1.390181916,13.9,0.781777371,32.6,0.45440775,18.9,0.746699102,26.2,-15.15284495,9.6,-2.355955763,1011010111,3212534134,5211314566,8888888888,1000011,101.2
female,31.41917808,0,french,2,1,-0.451488597,29,1.821416993,9.4,1.614813441,18.2,1.851188679,11,-4.698034629,8.8,0.027579178,111110,3422154322,5146235541,5555444779,110001100,76.4
female,49.15068493,science,french,4,0,0.500223415,29.5,1.821416993,33.9,1.007419332,22.3,0.787039293,32.9,1.838789744,16.7,1.190977756,11100100110,3135422411,2632136252,5792615372,101100010,135.3
female,13.22191781,0,french,2,2,0.665394272,21.9,0.35618483,44.8,2.208774394,30,2.123737643,11.7,2.171391676,13.4,1.505096563,10011001011,4231532541,2536145326,8249763582,10001110,121.8
female,22.42739726,humanities,french,5,1,-0.693076878,13,1.336502127,11.1,0.917510707,13.3,1.0868656,7.9,1.659266992,9,0.86141371,1001011010,3425341234,2565215362,5628748912,101110,54.3
female,21.90684932,humanities,french,4,0,0.685710118,12.3,1.336502127,21.7,1.885052465,34.7,1.481604126,18.5,0.881749844,14.5,1.254123736,11110010100,4452312435,4346154231,5563854927,101011001,101.7
male,55.04657534,science,french,4,0,-0.693076878,36.8,-3.040965737,24.5,0.825347814,15,0.725177856,16.3,1.230843782,17.2,-0.190534632,1.11111E+11,4341234553,1424566323,5842172657,0,109.8
female,24.2109589,humanities,french,6,1,0.918008535,14.1,1.773448729,16,0.056096003,21.8,2.099670154,19.1,1.433871833,16.5,1.256219051,11100101111,3243213525,1356214356,5468756392,1010011,87.5
male,36.74794521,other,french,6,5,-0.693076878,32,0.145914825,7.3,0.639641753,22.4,1.946188057,15.6,2.143107142,12.2,0.83635498,1.11111E+11,3451234512,5134266541,5632417896,110001101,89.5
female,36.07123288,other,french,4,4,-1.664386806,33.6,0.145914825,13.6,1.480481662,22.9,1.292854562,18.4,0.970551835,24,0.445083215,1.01E+11,5314521535,4613456264,5126964714,110001101,112.5
female,36.28493151,humanities,french,6,4,-1.324486369,21.4,-0.142574845,20.5,1.211017705,15.6,1.630123626,12,1.625271812,12.4,0.599870386,11001101010,4345213251,2423516325,5362487614,1110110,81.9
female,38.85479452,other,french,6,0,-0.369969093,21.1,0.089538752,23,0.001003493,28,-0.19364718,20.4,0.450858669,17.5,-0.004443072,1.11001E+11,4442133244,3562335653,6811965149,101100,110
male,68.89589041,humanities,german,6,0,-0.693076878,11.1,-3.040965737,21.7,0.116631096,25.7,0.638920563,20.2,2.054701956,13.4,-0.1847578,1.11111E+11,2422214532,5635156231,1937856423,111111111,92.1
female,43.5260274,other,french,5,0,-4.415494561,18,-0.048061521,12.9,-9.982032341,11,-11.37692329,5.5,-15.15284495,6.1,-8.195071334,0,5555555555,5555555555,4444444444,111,53.5
female,22.93972603,science,french,6,0,0.331697441,12.4,1.821416993,8.4,1.225045738,23.2,1.160285573,14.5,1.639527355,15,1.23559462,1011101011,4134532215,5235621143,8463741892,101110010,73.5
male,58.83561644,0,french,3,0,0.374697463,31.4,0.145914825,28.2,1.282666466,29.1,1.714389473,18.7,2.06594152,15.5,1.116721949,1001110100,3234142534,1453126342,5261873926,11100101,122.9
male,53.07123288,0,french,3,1,-0.189567147,28.9,-0.47314368,15.2,1.64336601,30.3,1.375495748,19,2.073961189,15.5,0.886022424,1.10111E+11,3554314253,5416535412,5674281659,100110000,108.9
female,34.34794521,science,french,5,0,0.290609175,14.5,0.189437849,19.1,0.980692741,16,1.725290229,10.3,1.807239669,10.3,0.998653933,11011000101,4154521433,5452613546,5128679582,10100001,70.2
male,36.92054795,other,french,6,2,-0.79783041,16.2,-3.040965737,6.6,1.282666466,15.9,1.409975188,10.2,1.742176632,7.9,0.119204428,1.1011E+11,2551243522,5442631523,5632458917,0,56.8
female,39.61917808,other,french,4,5,-0.693076878,9.9,0.189437849,8.2,1.667631154,14.6,1.593141473,6.6,1.925838252,11.7,0.93659437,1.11111E+11,4315234543,5213654236,5321485967,11110101,51
male,55.41643836,0,english,3,5,1.833467516,15.4,0.35618483,22.3,1.834228356,13.5,0.549824549,15,1.381351602,19.3,1.191011371,101110011,2345213245,5654156351,8627458629,101110001,85.5
male,54.13972603,0,english,3,1,0.771756741,8.9,-3.040965737,10.7,1.559462675,16.8,1.547449743,10.5,0.38474416,10.2,0.244489516,11010011110,3421542235,1225346621,5226784336,0,57.1
male,28.52876712,other,english,5,4,1.060495216,10.5,-3.040965737,14.6,1.242788802,12.5,0.531119934,7.4,0.895446706,8.1,0.137776984,1011101001,3244152214,5144125636,7854452139,0,53.1
female,53.18082192,science,english,6,3,1.19276816,25.4,-3.040965737,30.2,1.732846234,28.8,2.148228131,33.2,1.925838252,14.1,0.791743008,11101000110,5214352411,6425133246,5349716829,0,131.7
male,47.27671233,other,other,4,2,1.701194572,11.7,-3.040965737,13.5,1.785252811,14.5,1.815709375,10.6,1.229410299,10.3,0.698120264,101110100,3431254231,5216453652,5126895547,0,60.6
male,55.06849315,other,french,4,2,-0.420979762,26.5,-3.040965737,4.4,-2.796670731,16.2,0.712775599,21.8,1.30476854,9.9,-0.848214418,1.1111E+11,3523333343,3424365133,5641528954,0,78.8
male,35.18082192,other,english,6,4,-0.683787013,8.9,-0.956960541,14.3,1.260768763,10.1,-0.622768325,6.7,0.95727749,11.3,-0.009093925,1011101101,2435112214,1256533565,5268384198,110001,51.3
male,35.54794521,science,german,6,0,1.701194572,6.7,1.821416993,9.7,1.10054484,12.4,1.609829972,6.6,1.509272769,10.2,1.548451829,1111001110,4331534122,2366142135,4362781625,101001010,45.6
male,38.94794521,science,spanish,7,2,0.201293726,6.1,1.036960055,5.8,0.6743221,15.5,2.076011302,8.7,1.629751238,5.8,1.123667684,1011101,4215452145,2513462354,4586215648,11101010,41.9
male,53.5260274,other,english,4,5,0.119853202,27.7,-3.040965737,13.8,1.106988293,16.5,2.355640486,11.4,1.346316083,16.2,0.377566465,1100110101,3254321234,2563412536,5624718696,0,85.6
